Материал|Завод|Склад|Краткий текст материала|СвобИспользЗапас|На КонтрКачества|Блокированный запас|Партия|Номер особого запаса
2007570|SL00|7813|ДС 3482 GRM155R61E472KA01D Конденсатор|1|0|0|K343830064|34383-0001
2007572|SL00|7813|ДС 3539 GRM155R71H103KA88 Конденсатор|1|0|0|K343830066|34383-0001
2007573|SL00|7813|ДС 3538 GRM188R60J106ME47 Конденсатор|1|0|0|K343830067|34383-0001
2007575|SL00|7813|ДС 3536 GRM1555C1E101JA01D Конденсатор|4|0|0|K343830069|34383-0001
2007578|SL00|7811|ДС 3533 BLM21SN300SN1D Фильтр|6464|0|0|K343830259|34383-0001
2007584|SL00|7813|ДС 3527 MCF20104G900-T Индуктивность|6|0|0|K343830078|34383-0001
2007585|SL00|7811|ДС 3526 MT25QU256ABA1EW9-0SIT Инт. м/сх|121|0|0|K343830261|34383-0001
2007585|SL00|7813|ДС 3526 MT25QU256ABA1EW9-0SIT Инт. м/сх|1|0|0|K343830261|34383-0001
2007585|SL00|7814|ДС 3526 MT25QU256ABA1EW9-0SIT Инт. м/сх|688|0|0|K343830261|34383-0001
2007586|SL00|7813|ДС 3525 NCP18WM474E03RB Термистор|1|0|0|K343830080|34383-0001
2007587|SL00|7813|ДС 3524 NCP114AMX090TCG Интегр. м/схема|2|0|0|K343830081|34383-0001
2007594|SL00|7811|ДС 3517 NCP81232MNTXG Интегр. м/схема|705|0|0|K343830262|34383-0001
2007594|SL00|7813|ДС 3517 NCP81232MNTXG Интегр. м/схема|1|0|0|K343830088|34383-0001
2007597|SL00|7813|ДС 3514 NSR0530HT1G Диод|1|0|0|K343830091|34383-0001
2007601|SL00|7813|ДС 3510 PI3PCIE3242AZLEX Интегр.м/схема|2|0|0|K343830095|34383-0001
2007604|SL00|7814|ДС 3507 RTL8211E-VL-CG Интегр. м/схема|1620|0|0|K343830263|34383-0001
2007606|SL00|7813|ДС 3505 SLG55021-200010V Интегр.м/схема|1|0|0|K343830100|34383-0001
2007607|SL00|7811|ДС 3504 SMTSO-M2-2ET Гайка стальная|2400|0|0|K343830269|34383-0001
2007608|SL00|7813|ДС 3503 SN74AVC2T245RSWR Интегр.м/схема|2|0|0|K343830102|34383-0001
2007612|SL00|7813|ДС 3499 SN74LVC125APWR Интегр.м/схема|1|0|0|K343830106|34383-0001
2007614|SL00|7811|ДС 3497 STM32F078VBT6 Интегр. м/схема|540|0|0|K343830270|34383-0001
2007614|SL00|7814|ДС 3497 STM32F078VBT6 Интегр. м/схема|340|0|0|K343830270|34383-0001
2007615|SL00|7813|ДС 3496 U.FL-R-SMT(10) HIROSE|2|0|0|K343830109|34383-0001
2007618|SL00|7813|ДС 3493 MIC280-1YM6-TR Интегр. м/схема|1|0|0|K343830112|34383-0001
2007622|SL00|7813|ДС 3489 ESD9X5.0ST5G Диод|10|0|0|K343830116|34383-0001
2007623|SL00|7813|ДС 3488 GRM1555C1H6R0BA01 Конденсатор|2|0|0|K343830117|34383-0001
2007626|SL00|7811|ДС 3485 C0170-02STB000R|20|0|0|K343830268|34383-0001
2007626|SL00|7813|ДС 3485 C0170-02STB000R|13|0|0|K343830268|34383-0001
2007626|SL00|7814|ДС 3485 C0170-02STB000R|800|0|0|K343830268|34383-0001
2007627|SL00|7814|ДС 3264 Микропроцессор BE-М1000|22|0|0|K343830271|34383-0001
2007628|SL00|7811|ДС Соед.MF-24MA (4.2 мм) W4505-24PDSBTWR|750|0|0|K343830267|34383-0001
2007628|SL00|7813|ДС Соед.MF-24MA (4.2 мм) W4505-24PDSBTWR|13|0|0|K343830267|34383-0001
2007628|SL00|7814|ДС Соед.MF-24MA (4.2 мм) W4505-24PDSBTWR|50|0|0|K343830267|34383-0001
2007630|SL00|7813|ДС Соединитель C8387-19SESALHR USB 3.0|13|0|0|K343830265|34383-0001
2007630|SL00|7814|ДС Соединитель C8387-19SESALHR USB 3.0|983|0|0|K343830265|34383-0001
2007631|SL00|7813|ДС Соединитель BH-20 C3510-20SPGB00R|13|0|0|K343830264|34383-0001
2007631|SL00|7814|ДС Соединитель BH-20 C3510-20SPGB00R|820|0|0|K343830264|34383-0001
2007634|SL00|7813|ДС Конденсатор OVZ271M1CTR-0812|1|0|0|K343830128|34383-0001
2007642|SL00|7813|ДС индуктивность 2020 74437336033 3.3 мк|14|0|0|K340270432|34027-0005
2007645|SL00|7813|ДС конденсатор керам. 0603 12pF/50V|3|0|0|K340270933|34027-0006
2007645|SL00|7813|ДС конденсатор керам. 0603 12pF/50V|40|0|0|K340270535|34027-0008
2007645|SL00|7813|ДС конденсатор керам. 0603 12pF/50V|5|0|0|K340270716|34027-0008
2007646|SL00|7813|ДС конденсатор керам. 0402 10nF/25V|7|0|0|K340270440|34027-0005
2007646|SL00|7813|ДС конденсатор керам. 0402 10nF/25V|5|0|0|K340271076|34027-0005
2007646|SL00|7813|ДС конденсатор керам. 0402 10nF/25V|10|0|0|K340270816|34027-0007
2007649|SL00|7813|ДС конденсатор керам. 0402 1uF/10V|6|0|0|K340271080|34027-0005
2007649|SL00|7813|ДС конденсатор керам. 0402 1uF/10V|1|0|0|K340270818|34027-0007
2007650|SL00|7813|ДС конд.электролит. 220/16V EEEFKC221XAP|3|0|0|K340270454|34027-0004
2007651|SL00|7813|ДС микросхема TPS2031D|1|0|0|K340270851|34027-0007
2007656|SL00|7813|ДС пьезоэлектрик KX-3HT 24 МГц|1|0|0|K340270480|34027-0004
2007657|SL00|7813|ДС резистор 0603 12 Ом 5%|4|0|0|K340270483|34027-0004
2007658|SL00|7813|ДС резистор 2512 22 Ом 5%|4|0|0|K340270484|34027-0004
2007659|SL00|7813|ДС резистор 0603 75 Ом 1%|40|0|0|K340270486|34027-0004
2007659|SL00|7813|ДС резистор 0603 75 Ом 1%|2|0|0|K340270989|34027-0006
2007660|SL00|7813|ДС резистор 0603 2.15 кОм 1%|2|0|0|K340270494|34027-0005
2007660|SL00|7813|ДС резистор 0603 2.15 кОм 1%|1|0|0|K340271129|34027-0005
2007661|SL00|7813|ДС резистор 0603 12 кОм 1%|10|0|0|K340270498|34027-0005
2007662|SL00|7813|ДС резистор 0603 49.9 кОм 1%|2|0|0|K340270501|34027-0005
2007662|SL00|7813|ДС резистор 0603 49.9 кОм 1%|1|0|0|K340271141|34027-0005
2007662|SL00|7813|ДС резистор 0603 49.9 кОм 1%|2|0|0|K340271003|34027-0006
2007662|SL00|7813|ДС резистор 0603 49.9 кОм 1%|5|0|0|K340270898|34027-0007
2007662|SL00|7813|ДС резистор 0603 49.9 кОм 1%|2|0|0|K340270780|34027-0008
2007663|SL00|7813|ДС резистор 0603 82.5 кОм 1%|16|0|0|K340270502|34027-0004
2007663|SL00|7813|ДС резистор 0603 82.5 кОм 1%|2|0|0|K340270785|34027-0008
2007664|SL00|7813|ДС резистор 0603 316 кОм 1%|2|0|0|K340270509|34027-0005
2007664|SL00|7813|ДС резистор 0603 316 кОм 1%|1|0|0|K340271151|34027-0005
2007664|SL00|7813|ДС резистор 0603 316 кОм 1%|10|0|0|K340270892|34027-0007
2007665|SL00|7813|ДС резистор 0603 402 кОм 1%|11|0|0|K340270510|34027-0004
2007666|SL00|7813|ДС реле HFD4/5|0|0|2400|K340270513|34027-0004
2007668|SL00|7813|ДС соединитель 65100516121|5|0|0|K340270518|34027-0005
2007668|SL00|7813|ДС соединитель 65100516121|1|0|0|K340271162|34027-0005
2007669|SL00|7813|ДС стабилитрон BZX84-B5V6|1|0|0|K340270522|34027-0004
2007672|SL00|7813|ДС УТ-2234 Резистор 1206 0 Ом 5%|2|0|0|K335720455|33572-0001
2007674|SL00|7813|ДС 1344 Разъем AUSB001-K004C (LOTES)|2|0|0|K343130005|34313-0001
2007675|SL00|7813|ДС УТ-2080 Микросхема SN74LVC14APWR|2|0|0|K335720456|33572-0001
2007678|SL00|7813|ДС RS-05K2802FT|226|0|0|K176280070|17628-0001
2007679|SL00|7813|ДС RS-05K4992FT|226|0|0|K176280073|17628-0001
2007682|SL00|7813|ДС SIM68M|58|0|0|K176280104|17628-0001
2007683|SL00|7813|ДС FAKRA-D Bordeaux|225|0|0|K176280108|17628-0001
2007684|SL00|7811|ДС 120944 Конденсатор 0805-X7R-25- 1 мкф|87|0|0|K327630207|32763-0001
2007684|SL00|7813|ДС 120944 Конденсатор 0805-X7R-25- 1 мкф|13|0|0|K327630207|32763-0001
2007687|SL00|7813|ДС конденсатор керам. 0603 18pF/25V|20|0|0|K340270824|34027-0007
2007688|SL00|7813|ДС конденсатор керам. 0603 68pF/50V|3|0|0|K340270538|34027-0006
2007688|SL00|7813|ДС конденсатор керам. 0603 68pF/50V|1|0|0|K340270723|34027-0008
2007689|SL00|7813|ДС конденсатор керам. 0603 2.2nF/50V|2|0|0|K340271075|34027-0005
2007689|SL00|7813|ДС конденсатор керам. 0603 2.2nF/50V|1|0|0|K340270939|34027-0006
2007691|SL00|7813|ДС конденсатор керам. 0603 10nF/50V|2|0|0|K340270941|34027-0006
2007691|SL00|7813|ДС конденсатор керам. 0603 10nF/50V|8|0|0|K340270714|34027-0008
2007692|SL00|7813|ДС конденсатор керам. 0805 1/50V|16|0|0|K340270552|34027-0006
2007692|SL00|7813|ДС конденсатор керам. 0805 1/50V|4|0|0|K340270949|34027-0006
2007694|SL00|7813|ДС микросхема BAT54SLT1G|5|0|0|K340270955|34027-0006
2007699|SL00|7813|ДС микросхема TPA2005D1DGN|1|0|0|K340270972|34027-0006
2007700|SL00|7813|ДС микросхема TPS2420RSA|4|0|0|K340270576|34027-0006
2007700|SL00|7813|ДС микросхема TPS2420RSA|1|0|0|K340270973|34027-0006
2007702|SL00|7813|ДС микросхема USB2412-DZK|3|0|0|K340270975|34027-0006
2007704|SL00|7813|ДС предохранитель 154007|2|0|0|K340270580|34027-0006
2007704|SL00|7813|ДС предохранитель 154007|1|0|0|K340270977|34027-0006
2007705|SL00|7813|ДС пьезоэлектрик HC-49S 12 МГц|1|0|0|K340270981|34027-0006
2007707|SL00|7813|ДС резистор 0805 0.1 Ом 5%|8|0|0|K340270984|34027-0006
2007708|SL00|7813|ДС резистор 0603 100 Ом 5%|2|0|0|K340270593|34027-0006
2007708|SL00|7813|ДС резистор 0603 100 Ом 5%|3|0|0|K340270990|34027-0006
2007709|SL00|7813|ДС резистор 0603 649 Ом 1%|3|0|0|K340270596|34027-0006
2007709|SL00|7813|ДС резистор 0603 649 Ом 1%|2|0|0|K340270993|34027-0006
2007710|SL00|7813|ДС резистор 0603 1 кОм 1%|1|0|0|K340270597|34027-0006
2007710|SL00|7813|ДС резистор 0603 1 кОм 1%|1|0|0|K340270994|34027-0006
2007711|SL00|7813|ДС резистор 0603 3 кОм 1%|2|0|0|K340270599|34027-0006
2007711|SL00|7813|ДС резистор 0603 3 кОм 1%|8|0|0|K340270996|34027-0006
2007712|SL00|7813|ДС резистор 0603 12.1 кОм 1%|2|0|0|K340270602|34027-0006
2007712|SL00|7813|ДС резистор 0603 12.1 кОм 1%|1|0|0|K340270999|34027-0006
2007712|SL00|7813|ДС резистор 0603 12.1 кОм 1%|2|0|0|K340270881|34027-0007
2007713|SL00|7813|ДС резистор 0603 68.1 кОм 1%|1|0|0|K340271005|34027-0006
2007714|SL00|7813|ДС резистор 0603 120 кОм 5%|6|0|0|K340270612|34027-0006
2007714|SL00|7813|ДС резистор 0603 120 кОм 5%|6|0|0|K340271009|34027-0006
2007715|SL00|7813|ДС резистор 0603 330 кОм 1%|2|0|0|K340271014|34027-0006
2007716|SL00|7813|ДС резистор 0603 390 кОм 1%|1|0|0|K340271015|34027-0006
2007717|SL00|7813|ДС резистор 0603 680 кОм 1%|2|0|0|K340271017|34027-0006
2007718|SL00|7813|ДС резистор сборка CAT16 22 Ом 5%|2|0|0|K340271020|34027-0006
2007721|SL00|7813|ДС соединитель 52271-0479|1|0|0|K340271026|34027-0006
2007724|SL00|7813|ДС соединитель PBD-16|1|0|0|K340270633|34027-0006
2007726|SL00|7813|ДС соединитель SMTU2032-LF|3|0|0|K340270636|34027-0006
2007727|SL00|7813|ДС стабилитрон BZX84-C2V7|1|0|0|K340270639|34027-0006
2007728|SL00|7813|ДС транзистор IRFL9110TRPBF|2|0|0|K340270924|34027-0007
2007729|SL00|7813|ДС трансформатор H2019NL|1|0|0|K340271044|34027-0006
2007736|SL00|7811|ДС TPS79730DCKT|474|0|0|K337570377|33912-0001
2007736|SL00|7813|ДС TPS79730DCKT|8|0|0|K337570377|33912-0001
2007737|SL00|7811|ДС Micro-USB 2049261103|1|0|0|K337570325|33912-0001
2007737|SL00|7811|ДС Micro-USB 2049261103|16|0|0|K337570369|33912-0001
2007737|SL00|7813|ДС Micro-USB 2049261103|5|0|0|K337570369|33912-0001
2007739|SL00|7810|ДС 562 Микросхема LTC4267CGN-1#PBF|50|0|0|K341800000|34180-0001
2007739|SL00|7811|ДС 562 Микросхема LTC4267CGN-1#PBF|9569|0|0|K341800000|34180-0001
2007739|SL00|7813|ДС 562 Микросхема LTC4267CGN-1#PBF|23|0|0|K341800000|34180-0001
2007740|SL00|7810|ДС 619 М/схема Ethernet KSZ8794CNXCC-TR|50|0|0|K341800001|34180-0001
2007740|SL00|7811|ДС 619 М/схема Ethernet KSZ8794CNXCC-TR|1416|0|0|K341800001|34180-0001
2007740|SL00|7811|ДС 619 М/схема Ethernet KSZ8794CNXCC-TR|7260|0|0|K341800213|34180-0001
2007740|SL00|7814|ДС 619 М/схема Ethernet KSZ8794CNXCC-TR|980|0|0|K341800001|34180-0001
2007741|SL00|7810|ДС 620 М/схема EEPROM 24AA02UIDT-I/OT|50|0|0|K341800002|34180-0001
2007741|SL00|7811|ДС 620 М/схема EEPROM 24AA02UIDT-I/OT|2402|0|0|K341800002|34180-0001
2007741|SL00|7811|ДС 620 М/схема EEPROM 24AA02UIDT-I/OT|9000|0|0|K341800214|34180-0001
2007742|SL00|7810|ДС 618 М/схема МСР4017Т-503Е/LT|50|0|0|K341800003|34180-0001
2007742|SL00|7811|ДС 618 М/схема МСР4017Т-503Е/LT|2392|0|0|K341800003|34180-0001
2007742|SL00|7811|ДС 618 М/схема МСР4017Т-503Е/LT|9000|0|0|K341800212|34180-0001
2007742|SL00|7813|ДС 618 М/схема МСР4017Т-503Е/LT|3|0|0|K341800003|34180-0001
2007743|SL00|7810|ДС 487 Соединитель PJ006A, CUI INC|50|0|0|K341800004|34180-0001
2007743|SL00|7811|ДС 487 Соединитель PJ006A, CUI INC|9896|0|0|K341800004|34180-0001
2007744|SL00|7810|ДС 621 Разъем 10106813-071112LF|100|0|0|K341800215|34180-0001
2007744|SL00|7811|ДС 621 Разъем 10106813-071112LF|4884|0|0|K341800005|34180-0001
2007744|SL00|7811|ДС 621 Разъем 10106813-071112LF|14098|0|0|K341800215|34180-0001
2007744|SL00|7813|ДС 621 Разъем 10106813-071112LF|2|0|0|K341800215|34180-0001
2007746|SL00|7813|ДС ERJ-2RKF2801X|1|0|0|K333300284|33330-0002
2007747|SL00|7813|ДС ERJ-2RKF2742X|7|0|0|K333300286|33330-0002
2007748|SL00|7813|ДС ERJ-2RKF1001X|5|0|0|K333300287|33330-0003
2007749|SL00|7813|ДС 218-6LPST|1|0|0|K333300290|33330-0002
2007750|SL00|7813|ДС AD1583WBRTZ-R7|9|0|0|K333300291|33330-0002
2007752|SL00|7813|ДС ACT1210L-201-2P-TL00|1|0|0|K333300293|33330-0002
2007753|SL00|7813|ДС PESD3V3S1UB,115|4|0|0|K333300294|33330-0002
2007819|SL00|7813|ДС 10033136 MLCC 0.22UF/6.3V(0402)X5R10%|2|0|0|1000036722|34693-0001
2007832|SL00|7813|ДС 10033168 LGA 1151P SOCKET SMT G/F|6|0|0|K346930077|34693-0001
2007846|SL00|7813|ДС 10033188 LGA1155 ILM+BP ZINC|14|0|0|K346930090|34693-0001
2007846|SL00|7814|ДС 10033188 LGA1155 ILM+BP ZINC|53|0|0|K346930090|34693-0001
2007849|SL00|7814|ДС 10033191 BLACK RUB. 2.5*5*1.5mm HH-48|600|0|0|K346930093|34693-0001
2007852|SL00|7813|ДС 10033196 П/п AQH310CM R1.01|2|0|0|K346930096|34693-0001
2007854|SL00|7813|ДС 10038374 Батарея GP Lithium CR2032|6|0|0|1000035671|34693-0001
2007856|SL00|7811|ДС 10038630 FLASH WINBOND W25Q128JVSIQ|5|0|0|K346930100|34693-0001
2007856|SL00|7813|ДС 10038630 FLASH WINBOND W25Q128JVSIQ|6|0|0|K346930100|34693-0001
2007888|SL00|7813|ДС 10038690 MLCC 0.1UF/10V(0402)X5R 10%|233|0|0|K346930132|34693-0001
2007990|SL00|7813|ДС 10041491 RES 0 OHM 1/16W(0402)JUMP|309|0|0|K346930234|34693-0001
2008032|SL00|7813|ДС 10041533 MLCC 0.1UF/16V(0402)Y5V+80-2|309|0|0|K346930276|34693-0001
2008041|SL00|7813|ДС 734120114 MOL|1|0|0|K342300076|34230-0002
2008042|SL00|7813|ДС 78171-0005 MOL|4|0|0|K342300077|34230-0002
2008044|SL00|7813|ДС BAT43XV2 ONS-FAIR|2|0|0|K342300079|34230-0002
2008047|SL00|7813|ДС CC0402KRX7R9BB332|5|0|0|K342300082|34230-0002
2008048|SL00|7813|ДС CL05A105KQ5NNNC|9|0|0|K342300083|34230-0002
2008049|SL00|7813|ДС CL05C220JB5NNNC|6|0|0|K342300084|34230-0002
2008050|SL00|7813|ДС CL05C471JB5NNNC|3|0|0|K342300085|34230-0002
2008054|SL00|7813|ДС FAN256L8X ONS-FAIR|4|0|0|K342300090|34230-0002
2008055|SL00|7813|ДС GRM155R71C103KA01D|5|0|0|K342300091|34230-0002
2008056|SL00|7813|ДС GRM219R61E106KA12D|1|0|0|K342300092|34230-0002
2008058|SL00|7813|ДС LQH2MCN100K02L|2|0|0|K342300094|34230-0002
2008059|SL00|7813|ДС MAX4233ABC+TG45 MAX|2|0|0|K342300095|34230-0002
2008064|SL00|7813|ДС RB715FT106 ROHM|1|0|0|K342300100|34230-0002
2008066|SL00|7813|ДС RC0402FR-074K99L|6|0|0|K342300102|34230-0002
2008068|SL00|7813|ДС RC0402JR-071ML|8|0|0|K342300105|34230-0002
2008069|SL00|7813|ДС RC0402JR-0747KL|7|0|0|K342300106|34230-0002
2008071|SL00|7813|ДС TLV73325PDQNR TI|4|0|0|K342300108|34230-0002
2008072|SL00|7813|ДС TPD1E10B06DPYR TI|3|0|0|K342300109|34230-0002
2008073|SL00|7813|ДС TPS22902YFPR TI|5|0|0|K342300110|34230-0002
2008075|SL00|7813|ДС TPS62085RLTT TI|5|0|0|K342300112|34230-0002
2008077|SL00|7813|ДС XPL2010-501MLC COIL|1|0|0|K342300115|34230-0002
2008084|SL00|7813|П/п DPC612-LB_ДАЦН.469555 SAS3008 СБ|3|0|0|K340620745|34062-0001
2008085|SL00|7813|ДС Процессор IE5-2620 V4|3|0|0|K340620746|34062-0001
2008088|SL00|7811|ДС 1418 FM43X104K631EFG конденсатор|1950|0|0|K326411312|32641-0001
2008089|SL00|4753|ДС MP-00004954-000 TCA9617ADGKR|1|0|0|1000036357|34062-0001
2008089|SL00|7811|ДС MP-00004954-000 TCA9617ADGKR|1997|0|0|K340620749|34062-0001
2008089|SL00|7813|ДС MP-00004954-000 TCA9617ADGKR|2|0|0|K340620749|34062-0001
2008090|SL00|7811|ДС CM1-00004929 TPS53317RGBR|1839|0|0|K340620758|34062-0001
2008090|SL00|7813|ДС CM1-00004929 TPS53317RGBR|1|0|0|K340620758|34062-0001
2008091|SL00|7811|ДС CM1-00004023 ISL95870BHRZ-T|4972|0|0|K340620762|34062-0001
2008092|SL00|7813|ДС CM1-00004493 M10181MEGARAC0000P|76|0|0|K340620765|34062-0001
2008093|SL00|7811|ДС MP-00000344-000 SN74LVC08APWR|2000|0|0|K340620784|34062-0001
2008094|SL00|7811|ДС MP-00002399-000 RTT022152FTH|8822|0|0|K340620965|34062-0001
2008094|SL00|7813|ДС MP-00002399-000 RTT022152FTH|78|0|0|K340620965|34062-0001
2008095|SL00|7811|ДС MP-00004624-000 RTT023653FTH|8839|0|0|K340620995|34062-0001
2008095|SL00|7813|ДС MP-00004624-000 RTT023653FTH|61|0|0|K340620995|34062-0001
2008096|SL00|7811|ДС MP-00004742-000 RTT024302FTH|8896|0|0|K340621006|34062-0001
2008096|SL00|7813|ДС MP-00004742-000 RTT024302FTH|4|0|0|K340621006|34062-0001
2008097|SL00|4756|ДС CM1-00005090 DT10171-H7R1-4F|387|0|0|K340621063|34062-0002
2008098|SL00|4753|ДС MP-00004637-000 04-LBL00XXXX001T001|1462|0|0|K340621089|34062-0002
2008098|SL00|7813|ДС MP-00004637-000 04-LBL00XXXX001T001|354|0|0|K340621089|34062-0001
2008099|SL00|7811|ДС CM1-00004877 CSD87350Q5D|1651|0|0|K340621092|34062-0001
2008099|SL00|7813|ДС CM1-00004877 CSD87350Q5D|10|0|0|K340621092|34062-0001
2008100|SL00|4753|ДС MP-00004913-000 DT-0.6*6.5*3.3*6.5|552|0|0|K340621109|34062-0002
2008100|SL00|4756|ДС MP-00004913-000 DT-0.6*6.5*3.3*6.5|2912|0|0|K340621109|34062-0002
2008100|SL00|7811|ДС MP-00004913-000 DT-0.6*6.5*3.3*6.5|25|0|0|K340621109|34062-0002
2008101|SL00|7810|ДС 673 MF-PSML200-2 термис+полупр.прибор|50|0|0|K341800006|34180-0001
2008101|SL00|7811|ДС 673 MF-PSML200-2 термис+полупр.прибор|11388|0|0|K341800006|34180-0001
2008101|SL00|7813|ДС 673 MF-PSML200-2 термис+полупр.прибор|6|0|0|K341800006|34180-0001
2008102|SL00|7810|ДС 674 MB10S Диод|100|0|0|K341800007|34180-0001
2008102|SL00|7811|ДС 674 MB10S Диод|19832|0|0|K341800007|34180-0001
2008103|SL00|7810|ДС 675 BSS123 моп транзисторы|650|0|0|K341800008|34180-0001
2008103|SL00|7811|ДС 675 BSS123 моп транзисторы|124163|0|0|K341800008|34180-0001
2008104|SL00|7810|ДС 676 EL357N(B)(TA)-G транз.вых.оптопар|50|0|0|K341800009|34180-0001
2008104|SL00|7811|ДС 676 EL357N(B)(TA)-G транз.вых.оптопар|11401|0|0|K341800009|34180-0001
2008104|SL00|7813|ДС 676 EL357N(B)(TA)-G транз.вых.оптопар|3|0|0|K341800009|34180-0001
2008105|SL00|7811|ДС 677 CC0805JRNPO0BN151 Конденсатор|11451|0|0|K341800010|34180-0001
2008106|SL00|7811|ДС 682 CC1210KKX7RDBB102 Конденсатор|19899|0|0|K341800011|34180-0001
2008107|SL00|7811|ДС 683 TAJB226K010RNJ Конденсатор|27862|0|0|K341800012|34180-0001
2008107|SL00|7813|ДС 683 TAJB226K010RNJ Конденсатор|2|0|0|K341800012|34180-0001
2008108|SL00|7811|ДС 684 KPT-2012ZGC Диод|42000|0|0|K341800013|34180-0001
2008108|SL00|7813|ДС 684 KPT-2012ZGC Диод|35|0|0|K341800013|34180-0001
2008108|SL00|7814|ДС 684 KPT-2012ZGC Диод|1880|0|0|K341800013|34180-0001
2008109|SL00|7811|ДС 685 KPT-2012SURCK Диод|48000|0|0|K341800014|34180-0001
2008109|SL00|7813|ДС 685 KPT-2012SURCK Диод|32|0|0|K341800014|34180-0001
2008109|SL00|7814|ДС 685 KPT-2012SURCK Диод|5323|0|0|K341800014|34180-0001
2008110|SL00|7813|ДС 686 KPTD-3216SRC-PRV Диод|4|0|0|K341800015|34180-0001
2008112|SL00|7811|ДС 688 DLM11GN601SD2D Дроссель|38326|0|0|K341800017|34180-0001
2008113|SL00|7811|ДС 689 GBK201209T-221Y-N Катушка|22892|0|0|K341800018|34180-0001
2008114|SL00|7811|ДС 690 PBY160808T-300Y-N Катушка|112382|0|0|K341800019|34180-0001
2008115|SL00|7811|ДС 691 PBY201209T-300Y-N Катушка|11978|0|0|K341800020|34180-0001
2008115|SL00|7814|ДС 691 PBY201209T-300Y-N Катушка|3466|0|0|K341800020|34180-0001
2008116|SL00|7810|ДС 692 TPA6211A1DRB Микросхема|50|0|0|K341800021|34180-0001
2008116|SL00|7811|ДС 692 TPA6211A1DRB Микросхема|11396|0|0|K341800021|34180-0001
2008117|SL00|7810|ДС 693 TLV320AIC3204IRHBR Микросхема|50|0|0|K341800022|34180-0001
2008117|SL00|7811|ДС 693 TLV320AIC3204IRHBR Микросхема|5950|0|0|K341800022|34180-0001
2008117|SL00|7814|ДС 693 TLV320AIC3204IRHBR Микросхема|5442|0|0|K341800022|34180-0001
2008118|SL00|7810|ДС 694 TCA8418RTWR Микросхема|50|0|0|K341800023|34180-0001
2008118|SL00|7811|ДС 694 TCA8418RTWR Микросхема|11392|0|0|K341800023|34180-0001
2008119|SL00|7811|ДС 678 CC0603KRX5R5BB106 Конденсаторы|75788|0|0|K341800024|34180-0001
2008119|SL00|7813|ДС 678 CC0603KRX5R5BB106 Конденсаторы|20|0|0|K341800024|34180-0001
2008119|SL00|7814|ДС 678 CC0603KRX5R5BB106 Конденсаторы|3708|0|0|K341800024|34180-0001
2008120|SL00|7811|ДС 679 CC1206KKX5R6BB476 Конденсатор|20891|0|0|K341800025|34180-0001
2008121|SL00|7811|ДС 680 CC1210MKX5R6BB107 Конденсатор|19393|0|0|K341800026|34180-0001
2008122|SL00|7811|ДС 695 PT0805FR-070R068L Резистор|14976|0|0|K341800027|34180-0001
2008123|SL00|7811|ДС 696 CA010M0100RED-0605 Конденсатор|29332|0|0|K341800028|34180-0001
